"createtime","model_name","model_version","group_id","aggregation_level","feature_name","ks_stat","p_value","prediction_as_of_datetime_utc"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_29_am","run","bp_systolic_last","0.7102804","0.000491","2025-08-29 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_29_am","run","bp_diastolic_trend","0.2723632","0.5918792","2025-08-29 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_29_am","run","bp_diastolic_median","0.7142857","0.0004401","2025-08-29 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_29_am","run","pain_level_trend","0.5822785","0.0192498","2025-08-29 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_29_am","run","pain_level_median","0.7700422","0.0003327","2025-08-29 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_29_am","run","pain_level_variance","0.3572433","0.3484697","2025-08-29 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_29_am","run","pain_level_last","0.7461322","0.0006293","2025-08-29 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_29_am","run","pulse_trend","0.332","0.3494514","2025-08-29 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_29_am","run","pulse_median","0.8544762","0.0000034","2025-08-29 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_29_am","run","pulse_variance","0.7226667","0.000345","2025-08-29 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_10_am","run","weight_last","0.6660757","0.0002175","2025-09-10 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_10_am","run","no_of_new_drug_taken","0.2947977","0.3491919","2025-09-10 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_10_am","run","total_drugs_taken","0.698009","0.0000739","2025-09-10 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_10_am","run","tube_feeding","0.016185","1","2025-09-10 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_10_am","run","npo","0.0023121","1","2025-09-10 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_10_am","run","num_abnormal_labs_3day","0.0936416","0.9999707","2025-09-10 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_10_am","run","num_panic_labs_3day","0.0046243","1","2025-09-10 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_10_am","run","day_of_stay","0.4274888","0.0541906","2025-09-10 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_10_am","run","age","0.4444444","0.0402305","2025-09-10 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_10_am","run","severe_comorbidity_1","0.3375723","0.7677579","2025-09-10 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_10_am","run","severe_comorbidity_2","0.3872832","0.631706","2025-09-10 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_10_am","run","severe_comorbidity_3","0.532948","0.2629778","2025-09-10 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_10_am","run","severe_comorbidity_4","0.4080925","0.5741273","2025-09-10 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_10_am","run","severe_comorbidity_5","0.4381503","0.4921377","2025-09-10 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_10_am","run","pulse_last","0.7644444","0.0000063","2025-09-10 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_10_am","run","bp_systolic_trend","0.2774069","0.423957","2025-09-10 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_10_am","run","bp_systolic_median","0.5555556","0.0041268","2025-09-10 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_10_am","run","bp_systolic_variance","0.4910251","0.0168602","2025-09-10 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_10_am","run","bp_systolic_last","0.5515502","0.0045331","2025-09-10 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_10_am","run","bp_diastolic_trend","0.3738318","0.1266701","2025-09-10 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_10_am","run","bp_diastolic_median","0.6666667","0.0002047","2025-09-10 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_10_am","run","pain_level_trend","0.3375527","0.3310391","2025-09-10 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_10_am","run","pain_level_median","0.6067912","0.0056767","2025-09-10 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_10_am","run","pain_level_variance","0.3178622","0.4014158","2025-09-10 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_10_am","run","pain_level_last","0.6799277","0.0010711","2025-09-10 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_10_am","run","pulse_trend","0.2582222","0.5136307","2025-09-10 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_10_am","run","pulse_median","0.7751111","0.000004","2025-09-10 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_10_am","run","pulse_variance","0.5275556","0.0078626","2025-09-10 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_10_am","run","days_back_1_notes","1","0","2025-09-10 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_10_am","run","days_back_2_notes","1","0","2025-09-10 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_10_am","run","days_back_3_notes","1","0","2025-09-10 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_10_am","run","days_back_4_notes","1","0","2025-09-10 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_10_am","run","days_back_5_notes","1","0","2025-09-10 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_10_am","run","days_back_6_notes","1","0","2025-09-10 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_10_am","run","days_back_7_notes","1","0","2025-09-10 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_10_am","run","temperature_median","0.7777778","0.0000036","2025-09-10 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_10_am","run","temperature_variance","0.4982317","0.0145339","2025-09-10 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_10_am","run","temperature_last","0.7764515","0.0000038","2025-09-10 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_10_am","run","o2_sats_trend","0.2061486","0.7735182","2025-09-10 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_10_am","run","o2_sats_median","0.8860799","0","2025-09-10 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_10_am","run","o2_sats_variance","0.3785893","0.1186854","2025-09-10 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_10_am","run","o2_sats_last","0.8804619","0","2025-09-10 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_10_am","run","respiration_trend","0.2575271","0.5164164","2025-09-10 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_10_am","run","respiration_median","0.8833868","0","2025-09-10 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_10_am","run","respiration_variance","0.2955831","0.3481368","2025-09-10 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_10_am","run","respiration_last","0.8765092","0","2025-09-10 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_10_am","run","weight_trend","0.2216312","0.6990382","2025-09-10 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_10_am","run","weight_median","0.6660757","0.0002175","2025-09-10 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_10_am","run","weight_variance","0.3735225","0.1286982","2025-09-10 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_10_am","run","bp_diastolic_variance","0.616229","0.0008974","2025-09-10 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_10_am","run","bp_diastolic_last","0.6666667","0.0002047","2025-09-10 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_10_am","run","blood_sugar_trend","0.2563953","0.6034391","2025-09-10 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_10_am","run","blood_sugar_median","0.6238372","0.0020545","2025-09-10 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_10_am","run","blood_sugar_variance","0.5494186","0.0105245","2025-09-10 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_10_am","run","blood_sugar_last","0.5819767","0.0053376","2025-09-10 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_10_am","run","temperature_trend","0.3636899","0.1465515","2025-09-10 15:00:11.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_27_am","run","respiration_trend","0.4167813","0.1326735","2025-08-27 15:00:10.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_27_am","run","respiration_median","0.8516408","0.0000037","2025-08-27 15:00:10.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_27_am","run","respiration_variance","0.4845746","0.0507226","2025-08-27 15:00:10.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_27_am","run","respiration_last","0.8516408","0.0000037","2025-08-27 15:00:10.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_27_am","run","weight_trend","0.3204154","0.3936674","2025-08-27 15:00:10.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_27_am","run","weight_median","0.7383485","0.0002251","2025-08-27 15:00:10.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_27_am","run","weight_variance","0.3576494","0.2690365","2025-08-27 15:00:10.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_27_am","run","temperature_median","0.8571429","0.0000029","2025-08-27 15:00:10.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_27_am","run","temperature_variance","0.6820765","0.0010076","2025-08-27 15:00:10.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_27_am","run","temperature_last","0.8558166","0.0000031","2025-08-27 15:00:10.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_27_am","run","o2_sats_trend","0.4241573","0.1203092","2025-08-27 15:00:10.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_27_am","run","o2_sats_median","0.8543339","0.0000033","2025-08-27 15:00:10.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_27_am","run","o2_sats_variance","0.527488","0.0252631","2025-08-27 15:00:10.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_27_am","run","o2_sats_last","0.8487159","0.0000043","2025-08-27 15:00:10.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_27_am","run","days_back_1_notes","1","0","2025-08-27 15:00:10.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_27_am","run","days_back_2_notes","1","0","2025-08-27 15:00:10.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_27_am","run","days_back_3_notes","1","0","2025-08-27 15:00:10.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_27_am","run","days_back_4_notes","1","0","2025-08-27 15:00:10.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_27_am","run","days_back_5_notes","1","0","2025-08-27 15:00:10.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_27_am","run","days_back_6_notes","1","0","2025-08-27 15:00:10.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_27_am","run","days_back_7_notes","1","0","2025-08-27 15:00:10.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_27_am","run","pain_level_trend","0.378903","0.3739762","2025-08-27 15:00:10.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_27_am","run","pain_level_median","0.6368495","0.017866","2025-08-27 15:00:10.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_27_am","run","pain_level_variance","0.2568214","0.8254677","2025-08-27 15:00:10.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_27_am","run","pain_level_last","0.7127989","0.0045685","2025-08-27 15:00:10.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_27_am","run","pulse_trend","0.4266667","0.1159682","2025-08-27 15:00:10.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_27_am","run","pulse_median","0.8544762","0.0000034","2025-08-27 15:00:10.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_27_am","run","pulse_variance","0.5931429","0.0075106","2025-08-27 15:00:10.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_27_am","run","pulse_last","0.8438095","0.0000055","2025-08-27 15:00:10.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_27_am","run","bp_systolic_trend","0.3124166","0.4241827","2025-08-27 15:00:10.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_27_am","run","bp_systolic_median","0.5714286","0.0115557","2025-08-27 15:00:10.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_27_am","run","bp_systolic_variance","0.6969292","0.0007002","2025-08-27 15:00:10.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_27_am","run","bp_systolic_last","0.5674232","0.0124644","2025-08-27 15:00:10.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_27_am","run","bp_diastolic_trend","0.4045394","0.1551886","2025-08-27 15:00:10.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_27_am","run","bp_diastolic_median","0.5714286","0.0115557","2025-08-27 15:00:10.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_27_am","run","day_of_stay","0.5068538","0.0354786","2025-08-27 15:00:10.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_27_am","run","age","0.2835523","0.5390702","2025-08-27 15:00:10.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_27_am","run","severe_comorbidity_1","0.3375723","0.9392639","2025-08-27 15:00:10.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_27_am","run","severe_comorbidity_2","0.7121387","0.1671501","2025-08-27 15:00:10.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_27_am","run","severe_comorbidity_3","0.8208092","0.0652405","2025-08-27 15:00:10.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_27_am","run","severe_comorbidity_4","0.6855491","0.1992536","2025-08-27 15:00:10.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_27_am","run","severe_comorbidity_5","0.5156069","0.4710038","2025-08-27 15:00:10.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_27_am","run","weight_last","0.7472138","0.0001726","2025-08-27 15:00:10.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_27_am","run","no_of_new_drug_taken","0.2947977","0.4916926","2025-08-27 15:00:10.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_27_am","run","total_drugs_taken","0.7773741","0.000063","2025-08-27 15:00:10.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_27_am","run","tube_feeding","0.016185","1","2025-08-27 15:00:10.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_27_am","run","npo","0.0023121","1","2025-08-27 15:00:10.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_27_am","run","num_abnormal_labs_3day","0.0936416","0.9999984","2025-08-27 15:00:10.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_27_am","run","num_panic_labs_3day","0.0046243","1","2025-08-27 15:00:10.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_27_am","run","bp_diastolic_variance","0.7730307","0.0000754","2025-08-27 15:00:10.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_27_am","run","bp_diastolic_last","0.5714286","0.0115557","2025-08-27 15:00:10.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_27_am","run","blood_sugar_trend","0.3222591","0.39622","2025-08-27 15:00:10.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_27_am","run","blood_sugar_median","0.6059801","0.0066307","2025-08-27 15:00:10.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_27_am","run","blood_sugar_variance","0.4598007","0.0792136","2025-08-27 15:00:10.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_27_am","run","blood_sugar_last","0.5501661","0.0189949","2025-08-27 15:00:10.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_27_am","run","temperature_trend","0.2802198","0.553844","2025-08-27 15:00:10.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_28_am","run","bp_diastolic_variance","0.7757009","0.0000691","2025-08-28 15:00:12.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_28_am","run","bp_diastolic_last","0.7142857","0.0004401","2025-08-28 15:00:12.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_28_am","run","blood_sugar_trend","0.2431894","0.734571","2025-08-28 15:00:12.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_28_am","run","blood_sugar_median","0.5966777","0.007992","2025-08-28 15:00:12.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_28_am","run","blood_sugar_variance","0.3993355","0.1736682","2025-08-28 15:00:12.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_28_am","run","blood_sugar_last","0.5083056","0.0382505","2025-08-28 15:00:12.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_28_am","run","temperature_trend","0.2802198","0.553844","2025-08-28 15:00:12.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_28_am","run","weight_last","0.7472138","0.0001726","2025-08-28 15:00:12.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_28_am","run","no_of_new_drug_taken","0.2947977","0.4916926","2025-08-28 15:00:12.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_28_am","run","total_drugs_taken","0.7773741","0.000063","2025-08-28 15:00:12.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_28_am","run","tube_feeding","0.016185","1","2025-08-28 15:00:12.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_28_am","run","npo","0.0023121","1","2025-08-28 15:00:12.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_28_am","run","num_abnormal_labs_3day","0.0936416","0.9999984","2025-08-28 15:00:12.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_28_am","run","num_panic_labs_3day","0.0046243","1","2025-08-28 15:00:12.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_28_am","run","pain_level_trend","0.4507736","0.1271903","2025-08-28 15:00:12.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_28_am","run","pain_level_median","0.6701828","0.0037237","2025-08-28 15:00:12.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_28_am","run","pain_level_variance","0.323488","0.4650756","2025-08-28 15:00:12.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_28_am","run","pain_level_last","0.7461322","0.0006293","2025-08-28 15:00:12.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_28_am","run","pulse_trend","0.2838095","0.5383915","2025-08-28 15:00:12.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_28_am","run","pulse_median","0.8544762","0.0000034","2025-08-28 15:00:12.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_28_am","run","pulse_variance","0.6198095","0.0043081","2025-08-28 15:00:12.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_28_am","run","pulse_last","0.8438095","0.0000055","2025-08-28 15:00:12.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_28_am","run","bp_systolic_trend","0.3070761","0.4450824","2025-08-28 15:00:12.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_28_am","run","bp_systolic_median","0.7142857","0.0004401","2025-08-28 15:00:12.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_28_am","run","bp_systolic_variance","0.5914553","0.0078128","2025-08-28 15:00:12.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_28_am","run","bp_systolic_last","0.7102804","0.000491","2025-08-28 15:00:12.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_28_am","run","bp_diastolic_trend","0.4152203","0.1356977","2025-08-28 15:00:12.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_28_am","run","bp_diastolic_median","0.7142857","0.0004401","2025-08-28 15:00:12.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_28_am","run","temperature_median","0.8571429","0.0000029","2025-08-28 15:00:12.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_28_am","run","temperature_variance","0.5392194","0.0205661","2025-08-28 15:00:12.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_28_am","run","temperature_last","0.8558166","0.0000031","2025-08-28 15:00:12.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_28_am","run","o2_sats_trend","0.198435","0.9015891","2025-08-28 15:00:12.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_28_am","run","o2_sats_median","0.8543339","0.0000033","2025-08-28 15:00:12.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_28_am","run","o2_sats_variance","0.3298555","0.3581958","2025-08-28 15:00:12.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_28_am","run","o2_sats_last","0.8487159","0.0000043","2025-08-28 15:00:12.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_28_am","run","days_back_1_notes","1","0","2025-08-28 15:00:12.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_28_am","run","days_back_2_notes","1","0","2025-08-28 15:00:12.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_28_am","run","days_back_3_notes","1","0","2025-08-28 15:00:12.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_28_am","run","days_back_4_notes","1","0","2025-08-28 15:00:12.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_28_am","run","days_back_5_notes","1","0","2025-08-28 15:00:12.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_28_am","run","days_back_6_notes","1","0","2025-08-28 15:00:12.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_28_am","run","days_back_7_notes","1","0","2025-08-28 15:00:12.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_28_am","run","day_of_stay","0.5068538","0.0354786","2025-08-28 15:00:12.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_28_am","run","age","0.3118244","0.424131","2025-08-28 15:00:12.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_28_am","run","severe_comorbidity_1","0.3375723","0.9392639","2025-08-28 15:00:12.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_28_am","run","severe_comorbidity_2","0.7121387","0.1671501","2025-08-28 15:00:12.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_28_am","run","severe_comorbidity_3","0.8208092","0.0652405","2025-08-28 15:00:12.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_28_am","run","severe_comorbidity_4","0.6855491","0.1992536","2025-08-28 15:00:12.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_28_am","run","severe_comorbidity_5","0.5156069","0.4710038","2025-08-28 15:00:12.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_28_am","run","respiration_trend","0.3432894","0.3113779","2025-08-28 15:00:12.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_28_am","run","respiration_median","0.8488898","0.0000042","2025-08-28 15:00:12.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_28_am","run","respiration_variance","0.5452938","0.0183842","2025-08-28 15:00:12.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_28_am","run","respiration_last","0.8447632","0.0000051","2025-08-28 15:00:12.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_28_am","run","weight_trend","0.3168693","0.4069864","2025-08-28 15:00:12.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_28_am","run","weight_median","0.7436677","0.0001921","2025-08-28 15:00:12.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_8_28_am","run","weight_variance","0.5395137","0.0207407","2025-08-28 15:00:12.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_3_am","run","days_back_1_notes","1","0","2025-09-03 15:00:18.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_3_am","run","days_back_2_notes","1","0","2025-09-03 15:00:18.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_3_am","run","days_back_3_notes","1","0","2025-09-03 15:00:18.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_3_am","run","days_back_4_notes","1","0","2025-09-03 15:00:18.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_3_am","run","days_back_5_notes","1","0","2025-09-03 15:00:18.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_3_am","run","days_back_6_notes","1","0","2025-09-03 15:00:18.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_3_am","run","days_back_7_notes","1","0","2025-09-03 15:00:18.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_3_am","run","day_of_stay","0.524711","0.0147793","2025-09-03 15:00:18.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_3_am","run","age","0.375","0.164733","2025-09-03 15:00:18.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_3_am","run","severe_comorbidity_1","0.7236994","0.5542725","2025-09-03 15:00:18.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_3_am","run","severe_comorbidity_2","0.7121387","0.5773672","2025-09-03 15:00:18.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_3_am","run","severe_comorbidity_3","0.8208092","0.3602771","2025-09-03 15:00:18.000"
"2025-09-24 19:34:53.3060300","prth","1.0.7","2025_9_3_am","run","severe_comorbidity_4","0.6855491","0.630485","2025-09-03 15:00:18.000"
